series title,series number,series dates,subseries number,subseries title,subseries dates,file id,file title,file dates,extent,physdesc,internal only,restrictions,conditions governing access,scopecontent,note1,note2,instance type,container 1 type,container 1 number,container 2 type,container 2 number,container 3 type,container 3 number,geogname,geogname_source,corpname,corpname_source,famname,famname_source,name,name_source,persname,persname_source,subject,subject_source
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Status of Women 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,203,Box,III 129,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Stream Preservation 1967-1971,1967-1971,,,,,,,,,Microform,Reel,203,Box,III 129,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Student Employment - Summer 1970,1970,,,,,,,,,Microform,Reel,203,Box,III 129,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - Student Loan Board (abolished) 1969,1969,,,,,,,,,Microform,Reel,203,Box,III 129,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Surveying Commission 1967-1969,1967-1969,,,,,,,,,Microform,Reel,203,Box,III 130,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Tuberculosis Sanatorium 1967-1970,1967-1970,,,,,,,,,Microform,Reel,203,Box,III 130,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Turnpike Authority 1967-1970,1967-1970,,,,,,,,,Microform,Reel,203,Box,III 130,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Travel Council (Arkansas) 1969,1969,,,,,,,,,Microform,Reel,203,Box,III 130,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Uniform State Laws 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,203,Box,III 130,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - U.S. Marshal 1969,1969,,,,,,,,,Microform,Reel,203,Box,III 130,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - University of Arkansas 1967-1970,1967-1970,,,,,,,,,Microform,Reel,203,Box,III 131,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Veterinary Medical Examiners 1967-1969,1967-1969,,,,,,,,,Microform,Reel,203,Box,III 131,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Vital Statistics Bureau of 1968 1969,"1968, 1969",,,,,,,,,Microform,Reel,203,Box,III 131,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Vocational Technical Advisory Committee 1967-1970,1967-1970,,,,,,,,,Microform,Reel,203,Box,III 131,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - (New) Voting Rights Act of 1970 - Special Advisory Committee 1970,1970-1970,,,,,,,,,Microform,Reel,203,Box,III 131,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,"File 6 - Water Well Construction (Arkansas) 1969, 1970","1969, 1970",,,,,,,,,Microform,Reel,203,Box,III 131,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Waterways Commission 1967-1970,1967-1970,,,,,,,,,Microform,Reel,204,Box,III 132,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Welfare 1967-1970,1967-1970,,,,,,,,,Microform,Reel,204,Box,III 132,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Westark Community College 1968 1970,"1968, 1970",,,,,,,,,Microform,Reel,204,Box,III 132,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - White River Navigation 1967-1970,1967-1970,,,,,,,,,Microform,Reel,204,Box,III 132,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Arkansas Wildlife Federation 1968-1970,1968-1970,,,,,,,,,Microform,Reel,204,Box,III 132,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Workmen's Compensation 1968-1970,1968-1970,,,,,,,,,Microform,Reel,204,Box,III 132,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - County Appointments (Pete Thornton) 1967-1971,1967-1971,,,,,,,,,Microform,Reel,204,Box,III 133,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Arkansas County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Ashley County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Baxter County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Benton County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Boone County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Bradley County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - Calhoun County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 9 - Carroll County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,9,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 10 - Chicot county 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,204,Box,III 133,Folder,10,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 11 - Clark County (1968) 1969 1970,"1968, 1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 133,Folder,11,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 12 - Clay County (1969 1970),"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 133,Folder,12,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 13 - Cleburne County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 133,Folder,13,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Cleveland County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Columbia County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Conway County 1969,1969,,,,,,,,,Microform,Reel,205,Box,III 134,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Craighead County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Crawford County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Crittenden County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Cross County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - Dallas County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 9 - Desha County 1968-1970,1968-1970,,,,,,,,,Microform,Reel,205,Box,III 134,Folder,9,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 10 - Drew County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,10,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 11 - Faulkner County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,11,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 12 - Franklin County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,12,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 13 - Fulton County 1968-1970,1968-1970,,,,,,,,,Microform,Reel,205,Box,III 134,Folder,13,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 14 - Garland County 1969 1970 (71),"1969, 1970 ",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,14,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 15 - Grant County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,15,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 16 - Greene County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 134,Folder,16,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Hempstead County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Hot Springs County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Howard County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Independence County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Izard County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Jackson County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Jefferson County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - Johnson County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 9 - Lafayette County 1969,1969,,,,,,,,,Microform,Reel,205,Box,III 135,Folder,9,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 10 - Lawrence County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,10,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 11 - Lee County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,11,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 12 - Lincoln County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,12,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 13 - Little River County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 135,Folder,13,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Logan County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Lonoke County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Madison County 1970,1970,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Marion County 1970,1970,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Miller County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Mississippi County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Monroe County 1968-1970,1968-1970,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - Montgomery County 1970,1970,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 9 - Nevada County,,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,9,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 10 - Newton County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,10,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 11 - Ouachita County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,11,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 12 - Perry County 1970,1970,,,,,,,,,Microform,Reel,205,Box,III 136,Folder,12,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 13 - Phillips County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,13,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 14 - Pike County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,14,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 15 - Poinsett County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,15,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 16 - Polk County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,16,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 17 - Pope County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,205,Box,III 136,Folder,17,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Prairie County 1968,1968,,,,,,,,,Microform,Reel,206,Box,III 137,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,"File 2 - Pulaski County ""A-E"" 1969 1970","1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 137,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,"File 3 - Pulaski County ""F-J"" 1969 1970","1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 137,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,"File 4 - Pulaski County ""K-P"" 1969 1970","1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 137,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,"File 5 - Pulaski County ""Q-Y"" 1969 1970","1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 137,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Randolph County 1969,1969,,,,,,,,,Microform,Reel,206,Box,III 138,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Saline County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Scott County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 4 - Searcy County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 5 - Sebastian County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 6 - Sevier County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 7 - Sharp County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,7,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 8 - St. Francis County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,8,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 9 - Stone County 1970,1970,,,,,,,,,Microform,Reel,206,Box,III 138,Folder,9,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 10 - Union County 1970,1970,,,,,,,,,Microform,Reel,206,Box,III 138,Folder,10,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 11 - Van Buren County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,11,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 12 - Washington County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,12,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 13 - White County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 138,Folder,13,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 1 - Woodruff County 1968-1970,1968-1970,,,,,,,,,Microform,Reel,206,Box,III 139,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 2 - Yell County 1969 1970,"1969, 1970",,,,,,,,,Microform,Reel,206,Box,III 139,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.4,Boards and Commissions,,,File 3 - Alphabetical Card List of Appointees,,,,,,,,,,Microform,Reel,206,Box,III 139,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 1 - Boards and Commissions - General,,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,1,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 2 - Aging Office on,1970,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,2,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 3 - Alcoholic Beverage Control 1967,1967,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,3,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 4 - Alcoholism Arkansas Commission on 1970,1970,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,4,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 5 - Arkansas Industrial Development Commission 1970,1970,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,5,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 6 - Assessment Coordination Division of Public Service Commission 1970,1970,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,6,,,,,,,,,,,,
Winthrop Rockefeller Gubernatorial papers,III,,III.5,Marion Burton Files (Governor's Executive Secretary),,,File 7 - Associations 1970,1970,,,,,,,,,Microform,Reel,207,Box,III 140,Folder,7,,,,,,,,,,,,
